Bitlink,Custom Bitlink,Date Created,Title,Long URL,Clicks for all time,Clicks for date range,Status
https://penncobaltplus.com/3vLl4Ax,https://penncobaltplus.com/ClinCardFAQ,05/05/2022,Box,https://upenn.box.com/s/mxlafo5echcubp30ru8kame54j0cc3h3?utm_source=visa+&utm_medium=clincard&utm_campaign=faq,244,4,
https://penncobaltplus.com/3m10V3J,,05/31/2022,Cobalt,https://www.penncobalt.com/on-your-time/74ca8a76-e46d-46a9-b411-77c3ca9352ca?utm_source=cobalt&utm_medium=monthly+3&utm_campaign=june+2022,22,3,
http://penncobaltplus.com/34eQu6Y,http://penncobaltplus.com/connect-with-peer,01/28/2022,Cobalt,https://www.penncobalt.com/connect-with-support?supportRoleId=COACH&immediateAccess=false&track=true&accountSourceId=PENN_KEY_SSO&utm_source=cobalt&utm_medium=coach&utm_campaign=coach,566,2,
https://penncobaltplus.com/3Hbgw9X,https://penncobaltplus.com/homepage,01/28/2022,Cobalt,https://www.penncobalt.com/?utm_source=cobalt&utm_medium=homepage&utm_campaign=homepage,244,2,
https://penncobaltplus.com/35r1wGN,https://penncobaltplus.com/survey,01/28/2022,,https://redcap.link/cobaltRCT?utm_source=redcap&utm_medium=screening&utm_campaign=survey,913,1,
https://penncobaltplus.com/3cxnXOr,,08/31/2022,Cobalt,https://www.penncobalt.com/on-your-time/4caecc24-d3fc-4760-84fc-7ff123d83968?utm_source=cobalt&utm_medium=month3&utm_campaign=aug+31,6,1,
https://penncobaltplus.com/3UM0oD3,,09/30/2022,Cobalt,https://www.penncobalt.com/on-your-time/70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,5,1,
