Entity,,,,,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Group Sessions,Group Sessions,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views
Group,,,,,Aggregate,Aggregate,Account Type,Account Type,Account Type,Account Type,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Aggregate,Aggregate,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Crisis Flag,Crisis Flag,Crisis Flag,Crisis Flag,Aggregate,Aggregate,Clinical Level,Clinical Level,Clinical Level,Clinical Level,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Aggregate,Aggregate,Aggregate,Aggregate,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type
Metric,,,,,Total,Total_Group_Pct,Anonymous,Anonymous_Group_Pct,Verified,Verified_Group_Pct,Anonymous,Anonymous_Group_Pct,Email_password,Email_password_Group_Pct,Penn_key_sso,Penn_key_sso_Group_Pct,Penn_mpm_sso,Penn_mpm_sso_Group_Pct,Penn_sso,Penn_sso_Group_Pct,Total,Total_Group_Pct,Mild,Mild_Group_Pct,Moderate,Moderate_Group_Pct,Severe,Severe_Group_Pct,No,No_Group_Pct,Yes,Yes_Group_Pct,Total,Total_Group_Pct,Clinical,Clinical_Group_Pct,Sub-clinical,Sub-clinical_Group_Pct,Care_manager,Care_manager_Group_Pct,Chaplain,Chaplain_Group_Pct,Clinician,Clinician_Group_Pct,Coach,Coach_Group_Pct,Other,Other_Group_Pct,Peer,Peer_Group_Pct,Psychiatrist,Psychiatrist_Group_Pct,Psychologist,Psychologist_Group_Pct,Undefined,Undefined_Group_Pct,Total,Total_Group_Pct,Total,Total_Group_Pct,App,App_Group_Pct,Article,Article_Group_Pct,Podcast,Podcast_Group_Pct,Video,Video_Group_Pct,Worksheet,Worksheet_Group_Pct
Year,Screening Session,Connect with Support,In the Studio,On Your Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,0,0,0,0,743.0,1.0,246.0,0.3310901749663526,497.0,0.6689098250336474,246.0,0.3310901749663526,0.0,0.0,235.0,0.3162853297442799,0.0,0.0,262.0,0.35262449528936746,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,0,0,0,1,41.0,1.0,21.0,0.5121951219512195,20.0,0.4878048780487805,21.0,0.5121951219512195,0.0,0.0,12.0,0.2926829268292683,0.0,0.0,8.0,0.1951219512195122,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,213.0,1.0,1.0,0.004694835680751174,50.0,0.2347417840375587,90.0,0.4225352112676056,69.0,0.323943661971831,3.0,0.014084507042253521
2024,0,0,1,0,291.0,1.0,32.0,0.10996563573883161,259.0,0.8900343642611683,32.0,0.10996563573883161,0.0,0.0,94.0,0.3230240549828179,0.0,0.0,165.0,0.5670103092783505,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1040.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,0,0,1,1,10.0,1.0,2.0,0.2,8.0,0.8,2.0,0.2,0.0,0.0,3.0,0.3,0.0,0.0,5.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,435.0,1.0,166.0,1.0,1.0,0.006024096385542169,29.0,0.1746987951807229,15.0,0.09036144578313253,120.0,0.7228915662650602,1.0,0.006024096385542169
2024,0,1,0,0,97.0,1.0,4.0,0.041237113402061855,93.0,0.9587628865979382,4.0,0.041237113402061855,0.0,0.0,70.0,0.7216494845360825,0.0,0.0,23.0,0.23711340206185566,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,147.0,1.0,79.0,0.5374149659863946,68.0,0.46258503401360546,0.0,0.0,6.0,0.04081632653061224,79.0,0.5374149659863946,13.0,0.08843537414965986,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.04081632653061224,43.0,0.2925170068027211,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,0,1,0,1,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11.0,1.0,2.0,0.18181818181818182,9.0,0.8181818181818182,0.0,0.0,0.0,0.0,2.0,0.18181818181818182,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.45454545454545453,0.0,,20.0,1.0,0.0,0.0,7.0,0.35,5.0,0.25,8.0,0.4,0.0,0.0
2024,0,1,1,0,3.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,17.0,1.0,4.0,0.23529411764705882,13.0,0.7647058823529411,0.0,0.0,0.0,0.0,4.0,0.23529411764705882,6.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4117647058823529,29.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,0,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,19.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.0,12.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15789473684210525,3.0,0.15789473684210525,26.0,1.0,17.0,1.0,0.0,0.0,5.0,0.29411764705882354,1.0,0.058823529411764705,11.0,0.6470588235294118,0.0,0.0
2024,1,0,0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,17.0,1.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,16.0,0.9411764705882353,0.0,0.0
2024,1,0,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,19.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,1,0,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,24.0,1.0,3.0,1.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0.0
2024,1,1,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,1,1,0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1,1,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2024,1,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,1.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
All Time,0,0,0,0,34172.0,1.0,25807.0,0.7552089429942643,8365.0,0.2447910570057357,25807.0,0.7552089429942643,1.0,2.9263724686878144e-05,3680.0,0.10769050684771157,88.0,0.002575207772445277,4596.0,0.13449607866089197,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,0,0,0,1,5081.0,1.0,3294.0,0.6482975792166896,1787.0,0.3517024207833104,3294.0,0.6482975792166896,0.0,0.0,676.0,0.13304467624483368,0.0,0.0,1111.0,0.21865774453847667,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,14455.0,1.0,23.0,0.001591144932549291,3788.0,0.2620546523694223,5915.0,0.4092009685230024,4531.0,0.3134555517122103,198.0,0.013697682462815634
All Time,0,0,1,0,4994.0,1.0,1935.0,0.38746495794953945,3059.0,0.6125350420504605,1935.0,0.38746495794953945,0.0,0.0,1384.0,0.2771325590708851,0.0,0.0,1675.0,0.3354024829795755,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,9457.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,0,0,1,1,1090.0,1.0,360.0,0.3302752293577982,730.0,0.6697247706422018,360.0,0.3302752293577982,0.0,0.0,285.0,0.26146788990825687,0.0,0.0,445.0,0.40825688073394495,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4201.0,1.0,5766.0,1.0,18.0,0.003121748178980229,1020.0,0.1768990634755463,3274.0,0.567811307665626,1420.0,0.24627124523066252,34.0,0.005896635449184877
All Time,0,1,0,0,1971.0,1.0,1300.0,0.6595636732623034,671.0,0.3404363267376966,1300.0,0.6595636732623034,0.0,0.0,390.0,0.197869101978691,0.0,0.0,281.0,0.14256722475900557,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2387.0,1.0,1475.0,0.617930456640134,912.0,0.3820695433598659,165.0,0.06912442396313365,22.0,0.009216589861751152,1403.0,0.5877670716380394,491.0,0.20569752827817345,0.0,0.0,5.0,0.0020946795140343527,72.0,0.03016338500209468,6.0,0.0025136154168412233,223.0,0.09342270632593214,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,0,1,0,1,96.0,1.0,37.0,0.3854166666666667,59.0,0.6145833333333334,37.0,0.3854166666666667,0.0,0.0,31.0,0.3229166666666667,0.0,0.0,28.0,0.2916666666666667,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,150.0,1.0,60.0,0.4,90.0,0.6,5.0,0.03333333333333333,4.0,0.02666666666666667,48.0,0.32,54.0,0.36,1.0,0.006666666666666667,0.0,0.0,12.0,0.08,0.0,0.0,26.0,0.17333333333333334,0.0,,240.0,1.0,4.0,0.016666666666666666,114.0,0.475,65.0,0.2708333333333333,49.0,0.20416666666666666,8.0,0.03333333333333333
All Time,0,1,1,0,120.0,1.0,31.0,0.25833333333333336,89.0,0.7416666666666667,31.0,0.25833333333333336,0.0,0.0,56.0,0.4666666666666667,0.0,0.0,33.0,0.275,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,172.0,1.0,60.0,0.3488372093023256,112.0,0.6511627906976745,9.0,0.05232558139534884,7.0,0.040697674418604654,60.0,0.3488372093023256,62.0,0.36046511627906974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.19767441860465115,268.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,0,1,1,1,85.0,1.0,15.0,0.17647058823529413,70.0,0.8235294117647058,15.0,0.17647058823529413,0.0,0.0,35.0,0.4117647058823529,0.0,0.0,35.0,0.4117647058823529,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,142.0,1.0,32.0,0.22535211267605634,110.0,0.7746478873239436,16.0,0.11267605633802817,5.0,0.035211267605633804,32.0,0.22535211267605634,66.0,0.4647887323943662,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.02112676056338028,20.0,0.14084507042253522,352.0,1.0,423.0,1.0,24.0,0.05673758865248227,168.0,0.3971631205673759,82.0,0.1938534278959811,143.0,0.3380614657210402,6.0,0.014184397163120567
All Time,1,0,0,0,1055.0,1.0,467.0,0.442654028436019,588.0,0.557345971563981,467.0,0.442654028436019,0.0,0.0,278.0,0.26350710900473934,0.0,0.0,310.0,0.2938388625592417,1058.0,1.0,525.0,0.4962192816635161,431.0,0.40737240075614367,102.0,0.09640831758034027,915.0,0.8648393194706995,143.0,0.13516068052930058,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,1,0,0,1,151.0,1.0,65.0,0.4304635761589404,86.0,0.5695364238410596,65.0,0.4304635761589404,0.0,0.0,26.0,0.17218543046357615,0.0,0.0,60.0,0.3973509933774834,151.0,1.0,82.0,0.543046357615894,56.0,0.3708609271523179,13.0,0.08609271523178808,134.0,0.8874172185430463,17.0,0.11258278145695365,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,476.0,1.0,0.0,0.0,192.0,0.40336134453781514,166.0,0.3487394957983193,101.0,0.21218487394957983,17.0,0.03571428571428571
All Time,1,0,1,0,75.0,1.0,11.0,0.14666666666666667,64.0,0.8533333333333334,11.0,0.14666666666666667,0.0,0.0,28.0,0.37333333333333335,0.0,0.0,36.0,0.48,76.0,1.0,45.0,0.5921052631578947,24.0,0.3157894736842105,7.0,0.09210526315789473,69.0,0.9078947368421053,7.0,0.09210526315789473,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,215.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,1,0,1,1,54.0,1.0,4.0,0.07407407407407407,50.0,0.9259259259259259,4.0,0.07407407407407407,0.0,0.0,18.0,0.3333333333333333,0.0,0.0,32.0,0.5925925925925926,54.0,1.0,34.0,0.6296296296296297,18.0,0.3333333333333333,2.0,0.037037037037037035,47.0,0.8703703703703703,7.0,0.12962962962962962,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,248.0,1.0,192.0,1.0,2.0,0.010416666666666666,69.0,0.359375,67.0,0.3489583333333333,49.0,0.2552083333333333,5.0,0.026041666666666668
All Time,1,1,0,0,864.0,1.0,204.0,0.2361111111111111,660.0,0.7638888888888888,204.0,0.2361111111111111,0.0,0.0,236.0,0.27314814814814814,0.0,0.0,424.0,0.49074074074074076,864.0,1.0,325.0,0.3761574074074074,459.0,0.53125,80.0,0.09259259259259259,765.0,0.8854166666666666,99.0,0.11458333333333333,1601.0,1.0,1023.0,0.6389756402248594,578.0,0.3610243597751405,234.0,0.146158650843223,7.0,0.004372267332916927,724.0,0.4522173641474079,316.0,0.19737663960024984,0.0,0.0,5.0,0.003123048094940662,299.0,0.1867582760774516,0.0,0.0,16.0,0.009993753903810118,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,1,1,0,1,131.0,1.0,20.0,0.15267175572519084,111.0,0.8473282442748091,20.0,0.15267175572519084,0.0,0.0,26.0,0.1984732824427481,0.0,0.0,85.0,0.648854961832061,131.0,1.0,48.0,0.366412213740458,76.0,0.5801526717557252,7.0,0.05343511450381679,120.0,0.916030534351145,11.0,0.08396946564885496,337.0,1.0,252.0,0.7477744807121661,85.0,0.2522255192878338,22.0,0.06528189910979229,4.0,0.011869436201780416,219.0,0.6498516320474778,54.0,0.16023738872403562,1.0,0.002967359050445104,1.0,0.002967359050445104,33.0,0.09792284866468842,0.0,0.0,3.0,0.008902077151335312,0.0,,460.0,1.0,2.0,0.004347826086956522,207.0,0.45,102.0,0.2217391304347826,133.0,0.2891304347826087,16.0,0.034782608695652174
All Time,1,1,1,0,95.0,1.0,4.0,0.042105263157894736,91.0,0.9578947368421052,4.0,0.042105263157894736,0.0,0.0,29.0,0.30526315789473685,0.0,0.0,62.0,0.6526315789473685,95.0,1.0,33.0,0.3473684210526316,58.0,0.6105263157894737,4.0,0.042105263157894736,86.0,0.9052631578947369,9.0,0.09473684210526316,162.0,1.0,75.0,0.46296296296296297,87.0,0.5370370370370371,35.0,0.21604938271604937,2.0,0.012345679012345678,65.0,0.4012345679012346,39.0,0.24074074074074073,0.0,0.0,0.0,0.0,10.0,0.06172839506172839,0.0,0.0,11.0,0.06790123456790123,232.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
All Time,1,1,1,1,66.0,1.0,4.0,0.06060606060606061,62.0,0.9393939393939394,4.0,0.06060606060606061,0.0,0.0,18.0,0.2727272727272727,0.0,0.0,44.0,0.6666666666666666,66.0,1.0,29.0,0.4393939393939394,32.0,0.48484848484848486,5.0,0.07575757575757576,58.0,0.8787878787878788,8.0,0.12121212121212122,166.0,1.0,103.0,0.6204819277108434,63.0,0.3795180722891566,19.0,0.1144578313253012,3.0,0.018072289156626505,86.0,0.5180722891566265,33.0,0.19879518072289157,0.0,0.0,0.0,0.0,17.0,0.10240963855421686,0.0,0.0,8.0,0.04819277108433735,240.0,1.0,279.0,1.0,0.0,0.0,114.0,0.40860215053763443,77.0,0.27598566308243727,73.0,0.2616487455197133,15.0,0.053763440860215055
