Entity,,,,,,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Group Sessions,Group Sessions,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views
Group,,,,,,Aggregate,Aggregate,Account Type,Account Type,Account Type,Account Type,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Aggregate,Aggregate,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Crisis Flag,Crisis Flag,Crisis Flag,Crisis Flag,Aggregate,Aggregate,Clinical Level,Clinical Level,Clinical Level,Clinical Level,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Aggregate,Aggregate,Aggregate,Aggregate,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type
Metric,,,,,,Total,Total_Group_Pct,Anonymous,Anonymous_Group_Pct,Verified,Verified_Group_Pct,Anonymous,Anonymous_Group_Pct,Email_password,Email_password_Group_Pct,Penn_key_sso,Penn_key_sso_Group_Pct,Penn_mpm_sso,Penn_mpm_sso_Group_Pct,Penn_sso,Penn_sso_Group_Pct,Total,Total_Group_Pct,Mild,Mild_Group_Pct,Moderate,Moderate_Group_Pct,Severe,Severe_Group_Pct,No,No_Group_Pct,Yes,Yes_Group_Pct,Total,Total_Group_Pct,Clinical,Clinical_Group_Pct,Sub-clinical,Sub-clinical_Group_Pct,Care_manager,Care_manager_Group_Pct,Chaplain,Chaplain_Group_Pct,Clinician,Clinician_Group_Pct,Coach,Coach_Group_Pct,Other,Other_Group_Pct,Peer,Peer_Group_Pct,Psychiatrist,Psychiatrist_Group_Pct,Psychologist,Psychologist_Group_Pct,Undefined,Undefined_Group_Pct,Total,Total_Group_Pct,Total,Total_Group_Pct,App,App_Group_Pct,Article,Article_Group_Pct,Podcast,Podcast_Group_Pct,Video,Video_Group_Pct,Worksheet,Worksheet_Group_Pct
Year,Month,Screening Session,Connect with Support,In the Studio,On Your Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,0,0,1,1,7.0,1.0,2.0,0.2857142857142857,5.0,0.7142857142857143,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7142857142857143,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,15.0,1.0,24.0,1.0,0.0,0.0,18.0,0.75,4.0,0.16666666666666666,2.0,0.08333333333333333,0.0,0.0
2021,1,0,1,0,0,36.0,1.0,34.0,0.9444444444444444,2.0,0.05555555555555555,34.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05555555555555555,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,43.0,1.0,38.0,0.8837209302325582,5.0,0.11627906976744186,0.0,0.0,0.0,0.0,31.0,0.7209302325581395,5.0,0.11627906976744186,0.0,0.0,0.0,0.0,7.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,1,0,1,0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,1.0,1.0,0.25,3.0,0.75,0.0,0.0,0.0,0.0,1.0,0.25,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,1,0,1,1,0,3.0,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,1.0,4.0,0.8,1.0,0.2,0.0,0.0,0.0,0.0,4.0,0.8,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,1,0,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,12.0,1.0,0.0,0.0,6.0,0.5,0.0,0.0,6.0,0.5,0.0,0.0
2021,1,1,0,0,0,45.0,1.0,18.0,0.4,27.0,0.6,18.0,0.4,0.0,0.0,10.0,0.2222222222222222,0.0,0.0,17.0,0.37777777777777777,47.0,1.0,17.0,0.3617021276595745,26.0,0.5531914893617021,4.0,0.0851063829787234,42.0,0.8936170212765957,5.0,0.10638297872340426,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,1,1,0,0,1,3.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,6.0,1.0,3.0,0.5,3.0,0.5,0.0,0.0,4.0,0.6666666666666666,2.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11.0,1.0,0.0,0.0,4.0,0.36363636363636365,3.0,0.2727272727272727,4.0,0.36363636363636365,0.0,0.0
2021,1,1,0,1,0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,1,1,0,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,0.0,0.0
2021,1,1,1,0,0,29.0,1.0,7.0,0.2413793103448276,22.0,0.7586206896551724,7.0,0.2413793103448276,0.0,0.0,5.0,0.1724137931034483,0.0,0.0,17.0,0.5862068965517241,36.0,1.0,16.0,0.4444444444444444,13.0,0.3611111111111111,7.0,0.19444444444444445,32.0,0.8888888888888888,4.0,0.1111111111111111,78.0,1.0,56.0,0.717948717948718,22.0,0.28205128205128205,1.0,0.01282051282051282,1.0,0.01282051282051282,35.0,0.44871794871794873,20.0,0.2564102564102564,0.0,0.0,0.0,0.0,21.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,1,1,1,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,3.0,1.0,0.0,0.0,16.0,1.0,11.0,0.6875,5.0,0.3125,0.0,0.0,0.0,0.0,10.0,0.625,5.0,0.3125,0.0,0.0,0.0,0.0,1.0,0.0625,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,0.0,0.0,3.0,0.6,0.0,0.0,2.0,0.4,0.0,0.0
2021,1,1,1,1,0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,3.0,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,1,1,1,1,1,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,0.0,0.0
2021,2,0,0,0,0,1336.0,1.0,1272.0,0.9520958083832335,64.0,0.04790419161676647,1272.0,0.9520958083832335,0.0,0.0,18.0,0.01347305389221557,0.0,0.0,46.0,0.0344311377245509,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,2,0,0,0,1,69.0,1.0,59.0,0.855072463768116,10.0,0.14492753623188406,59.0,0.855072463768116,0.0,0.0,3.0,0.043478260869565216,0.0,0.0,7.0,0.10144927536231885,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,258.0,1.0,0.0,0.0,47.0,0.1821705426356589,29.0,0.1124031007751938,180.0,0.6976744186046512,2.0,0.007751937984496124
2021,2,0,0,1,0,46.0,1.0,23.0,0.5,23.0,0.5,23.0,0.5,0.0,0.0,4.0,0.08695652173913043,0.0,0.0,19.0,0.41304347826086957,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,62.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,2,0,0,1,1,12.0,1.0,5.0,0.4166666666666667,7.0,0.5833333333333334,5.0,0.4166666666666667,0.0,0.0,1.0,0.08333333333333333,0.0,0.0,6.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,1.0,43.0,1.0,0.0,0.0,24.0,0.5581395348837209,16.0,0.37209302325581395,2.0,0.046511627906976744,1.0,0.023255813953488372
2021,2,0,1,0,0,47.0,1.0,41.0,0.8723404255319149,6.0,0.1276595744680851,41.0,0.8723404255319149,0.0,0.0,3.0,0.06382978723404255,0.0,0.0,3.0,0.06382978723404255,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,48.0,1.0,43.0,0.8958333333333334,5.0,0.10416666666666667,1.0,0.020833333333333332,0.0,0.0,39.0,0.8125,4.0,0.08333333333333333,0.0,0.0,0.0,0.0,4.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,2,0,1,0,1,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
2021,2,0,1,1,0,3.0,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,2,0,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,2.0,0.5,0.0,0.0,2.0,0.5,0.0,0.0
2021,2,1,0,0,0,20.0,1.0,11.0,0.55,9.0,0.45,11.0,0.55,0.0,0.0,4.0,0.2,0.0,0.0,5.0,0.25,23.0,1.0,12.0,0.5217391304347826,9.0,0.391304347826087,2.0,0.08695652173913043,22.0,0.9565217391304348,1.0,0.043478260869565216,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,2,1,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,1.0,0.0,0.0,4.0,0.5714285714285714,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285
2021,2,1,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,2,1,0,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
2021,2,1,1,0,0,26.0,1.0,5.0,0.19230769230769232,21.0,0.8076923076923077,5.0,0.19230769230769232,0.0,0.0,7.0,0.2692307692307692,0.0,0.0,14.0,0.5384615384615384,29.0,1.0,18.0,0.6206896551724138,9.0,0.3103448275862069,2.0,0.06896551724137931,29.0,1.0,0.0,0.0,68.0,1.0,51.0,0.75,17.0,0.25,5.0,0.07352941176470588,0.0,0.0,24.0,0.35294117647058826,12.0,0.17647058823529413,0.0,0.0,0.0,0.0,27.0,0.39705882352941174,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,2,1,1,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,12.0,1.0,10.0,0.8333333333333334,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,6.0,0.5,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,9.0,1.0,0.0,0.0,3.0,0.3333333333333333,4.0,0.4444444444444444,2.0,0.2222222222222222,0.0,0.0
2021,2,1,1,1,0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,4.0,0.8,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.6666666666666666,1.0,0.3333333333333333,6.0,1.0,5.0,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,1.0,0.16666666666666666,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,8.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,2,1,1,1,1,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,4.0,1.0,3.0,0.75,0.0,0.0,1.0,0.25,3.0,0.75,1.0,0.25,4.0,1.0,2.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,2.0,1.0,13.0,1.0,0.0,0.0,11.0,0.8461538461538461,0.0,0.0,2.0,0.15384615384615385,0.0,0.0
2021,3,0,0,0,0,469.0,1.0,372.0,0.7931769722814499,97.0,0.2068230277185501,372.0,0.7931769722814499,0.0,0.0,22.0,0.046908315565031986,0.0,0.0,75.0,0.15991471215351813,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,3,0,0,0,1,115.0,1.0,93.0,0.808695652173913,22.0,0.19130434782608696,93.0,0.808695652173913,0.0,0.0,5.0,0.043478260869565216,0.0,0.0,17.0,0.14782608695652175,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,250.0,1.0,0.0,0.0,190.0,0.76,23.0,0.092,36.0,0.144,1.0,0.004
2021,3,0,0,1,0,32.0,1.0,13.0,0.40625,19.0,0.59375,13.0,0.40625,0.0,0.0,3.0,0.09375,0.0,0.0,16.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,32.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,3,0,0,1,1,8.0,1.0,2.0,0.25,6.0,0.75,2.0,0.25,0.0,0.0,2.0,0.25,0.0,0.0,4.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,1.0,40.0,1.0,0.0,0.0,20.0,0.5,5.0,0.125,14.0,0.35,1.0,0.025
2021,3,0,1,0,0,36.0,1.0,32.0,0.8888888888888888,4.0,0.1111111111111111,32.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1111111111111111,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,62.0,1.0,60.0,0.967741935483871,2.0,0.03225806451612903,1.0,0.016129032258064516,0.0,0.0,53.0,0.8548387096774194,1.0,0.016129032258064516,0.0,0.0,0.0,0.0,7.0,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,3,0,1,0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.6,2.0,0.4,0.0,0.0
2021,3,0,1,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,3,0,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,34.0,1.0,0.0,0.0,31.0,0.9117647058823529,3.0,0.08823529411764706,0.0,0.0,0.0,0.0
2021,3,1,0,0,0,32.0,1.0,19.0,0.59375,13.0,0.40625,19.0,0.59375,0.0,0.0,1.0,0.03125,0.0,0.0,12.0,0.375,35.0,1.0,18.0,0.5142857142857142,15.0,0.42857142857142855,2.0,0.05714285714285714,31.0,0.8857142857142857,4.0,0.11428571428571428,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,3,1,0,0,1,3.0,1.0,2.0,0.6666666666666666,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,6.0,1.0,2.0,0.3333333333333333,4.0,0.6666666666666666,0.0,0.0,5.0,0.8333333333333334,1.0,0.16666666666666666,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,26.0,1.0,0.0,0.0,15.0,0.5769230769230769,10.0,0.38461538461538464,1.0,0.038461538461538464,0.0,0.0
2021,3,1,0,1,0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.6666666666666666,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,3,1,0,1,1,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,9.0,1.0,0.0,0.0,5.0,0.5555555555555556,0.0,0.0,4.0,0.4444444444444444,0.0,0.0
2021,3,1,1,0,0,31.0,1.0,10.0,0.3225806451612903,21.0,0.6774193548387096,10.0,0.3225806451612903,0.0,0.0,1.0,0.03225806451612903,0.0,0.0,20.0,0.6451612903225806,34.0,1.0,13.0,0.38235294117647056,14.0,0.4117647058823529,7.0,0.20588235294117646,31.0,0.9117647058823529,3.0,0.08823529411764706,73.0,1.0,50.0,0.684931506849315,23.0,0.3150684931506849,10.0,0.136986301369863,1.0,0.0136986301369863,25.0,0.3424657534246575,12.0,0.1643835616438356,0.0,0.0,0.0,0.0,25.0,0.3424657534246575,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,3,1,1,0,1,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,4.0,1.0,2.0,0.5,2.0,0.5,0.0,0.0,4.0,1.0,0.0,0.0,14.0,1.0,11.0,0.7857142857142857,3.0,0.21428571428571427,0.0,0.0,0.0,0.0,9.0,0.6428571428571429,3.0,0.21428571428571427,0.0,0.0,0.0,0.0,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,7.0,1.0,0.0,0.0,6.0,0.8571428571428571,0.0,0.0,1.0,0.14285714285714285,0.0,0.0
2021,3,1,1,1,0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.25,2.0,0.5,1.0,0.25,4.0,1.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,3,1,1,1,1,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,3.0,0.375,5.0,0.625,0.0,0.0,0.0,0.0,1.0,0.125,5.0,0.625,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4,0,0,0,0,1489.0,1.0,1336.0,0.8972464741437206,153.0,0.10275352585627938,1336.0,0.8972464741437206,0.0,0.0,41.0,0.027535258562793822,35.0,0.02350570852921424,77.0,0.051712558764271326,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,4,0,0,0,1,95.0,1.0,66.0,0.6947368421052632,29.0,0.30526315789473685,66.0,0.6947368421052632,0.0,0.0,8.0,0.08421052631578947,0.0,0.0,21.0,0.22105263157894736,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,160.0,1.0,0.0,0.0,97.0,0.60625,28.0,0.175,34.0,0.2125,1.0,0.00625
2021,4,0,0,1,0,44.0,1.0,32.0,0.7272727272727273,12.0,0.2727272727272727,32.0,0.7272727272727273,0.0,0.0,5.0,0.11363636363636363,0.0,0.0,7.0,0.1590909090909091,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,46.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
