Entity,,,,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Group Sessions,Group Sessions,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views
Group,,,,Aggregate,Aggregate,Account Type,Account Type,Account Type,Account Type,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Aggregate,Aggregate,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Crisis Flag,Crisis Flag,Crisis Flag,Crisis Flag,Aggregate,Aggregate,Clinical Level,Clinical Level,Clinical Level,Clinical Level,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Aggregate,Aggregate,Aggregate,Aggregate,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type
Metric,,,,Total,Total_Group_Pct,Anonymous,Anonymous_Group_Pct,Verified,Verified_Group_Pct,Anonymous,Anonymous_Group_Pct,Email_password,Email_password_Group_Pct,Penn_key_sso,Penn_key_sso_Group_Pct,Penn_mpm_sso,Penn_mpm_sso_Group_Pct,Penn_sso,Penn_sso_Group_Pct,Total,Total_Group_Pct,Mild,Mild_Group_Pct,Moderate,Moderate_Group_Pct,Severe,Severe_Group_Pct,No,No_Group_Pct,Yes,Yes_Group_Pct,Total,Total_Group_Pct,Clinical,Clinical_Group_Pct,Sub-clinical,Sub-clinical_Group_Pct,Care_manager,Care_manager_Group_Pct,Chaplain,Chaplain_Group_Pct,Clinician,Clinician_Group_Pct,Coach,Coach_Group_Pct,Other,Other_Group_Pct,Peer,Peer_Group_Pct,Psychiatrist,Psychiatrist_Group_Pct,Psychologist,Psychologist_Group_Pct,Undefined,Undefined_Group_Pct,Total,Total_Group_Pct,Total,Total_Group_Pct,App,App_Group_Pct,Article,Article_Group_Pct,Podcast,Podcast_Group_Pct,Video,Video_Group_Pct,Worksheet,Worksheet_Group_Pct
Year,Connect with Support,In the Studio,On Your Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,1,1,1,57.0,1.0,5.0,0.08771929824561403,52.0,0.9122807017543859,5.0,0.08771929824561403,0.0,0.0,6.0,0.10526315789473684,0.0,0.0,46.0,0.8070175438596491,27.0,1.0,9.0,0.3333333333333333,17.0,0.6296296296296297,1.0,0.037037037037037035,24.0,0.8888888888888888,3.0,0.1111111111111111,84.0,1.0,64.0,0.7619047619047619,20.0,0.23809523809523808,0.0,0.0,3.0,0.03571428571428571,54.0,0.6428571428571429,17.0,0.20238095238095238,0.0,0.0,0.0,0.0,10.0,0.11904761904761904,0.0,0.0,0.0,0.0,4.0,1.0,211.0,1.0,0.0,0.0,96.0,0.4549763033175355,23.0,0.10900473933649289,77.0,0.36492890995260663,15.0,0.07109004739336493
2021,0,0,0,9454.0,1.0,8200.0,0.8673577321768564,1254.0,0.13264226782314364,8200.0,0.8673577321768564,0.0,0.0,594.0,0.06283054791622594,88.0,0.009308229320922361,572.0,0.06050349058599534,347.0,1.0,171.0,0.49279538904899134,141.0,0.40634005763688763,35.0,0.10086455331412104,303.0,0.8731988472622478,44.0,0.12680115273775217,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,0,0,1,1182.0,1.0,852.0,0.7208121827411168,330.0,0.27918781725888325,852.0,0.7208121827411168,0.0,0.0,170.0,0.14382402707275804,0.0,0.0,160.0,0.1353637901861252,31.0,1.0,13.0,0.41935483870967744,15.0,0.4838709677419355,3.0,0.0967741935483871,27.0,0.8709677419354839,4.0,0.12903225806451613,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3366.0,1.0,0.0,0.0,885.0,0.2629233511586453,1375.0,0.4084967320261438,1089.0,0.3235294117647059,17.0,0.005050505050505051
2021,0,1,0,718.0,1.0,460.0,0.6406685236768802,258.0,0.3593314763231198,460.0,0.6406685236768802,0.0,0.0,149.0,0.2075208913649025,0.0,0.0,109.0,0.15181058495821728,29.0,1.0,20.0,0.6896551724137931,7.0,0.2413793103448276,2.0,0.06896551724137931,28.0,0.9655172413793104,1.0,0.034482758620689655,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,799.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,0,1,1,275.0,1.0,104.0,0.3781818181818182,171.0,0.6218181818181818,104.0,0.3781818181818182,0.0,0.0,93.0,0.3381818181818182,0.0,0.0,78.0,0.28363636363636363,20.0,1.0,11.0,0.55,8.0,0.4,1.0,0.05,15.0,0.75,5.0,0.25,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,308.0,1.0,918.0,1.0,0.0,0.0,206.0,0.22440087145969498,526.0,0.5729847494553377,183.0,0.19934640522875818,3.0,0.0032679738562091504
2021,1,0,0,845.0,1.0,555.0,0.6568047337278107,290.0,0.3431952662721893,555.0,0.6568047337278107,0.0,0.0,135.0,0.15976331360946747,0.0,0.0,155.0,0.1834319526627219,301.0,1.0,131.0,0.43521594684385384,143.0,0.4750830564784053,27.0,0.08970099667774087,269.0,0.893687707641196,32.0,0.10631229235880399,1215.0,1.0,857.0,0.7053497942386832,358.0,0.2946502057613169,138.0,0.11358024691358025,7.0,0.005761316872427984,714.0,0.5876543209876544,212.0,0.17448559670781894,0.0,0.0,1.0,0.0008230452674897119,143.0,0.1176954732510288,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,1,0,1,31.0,1.0,11.0,0.3548387096774194,20.0,0.6451612903225806,11.0,0.3548387096774194,0.0,0.0,9.0,0.2903225806451613,0.0,0.0,11.0,0.3548387096774194,30.0,1.0,13.0,0.43333333333333335,14.0,0.4666666666666667,3.0,0.1,27.0,0.9,3.0,0.1,123.0,1.0,83.0,0.6747967479674797,40.0,0.3252032520325203,10.0,0.08130081300813008,1.0,0.008130081300813009,73.0,0.5934959349593496,29.0,0.23577235772357724,0.0,0.0,0.0,0.0,10.0,0.08130081300813008,0.0,0.0,0.0,0.0,0.0,,107.0,1.0,0.0,0.0,29.0,0.27102803738317754,36.0,0.3364485981308411,42.0,0.3925233644859813,0.0,0.0
2021,1,1,0,53.0,1.0,14.0,0.2641509433962264,39.0,0.7358490566037735,14.0,0.2641509433962264,0.0,0.0,19.0,0.3584905660377358,0.0,0.0,20.0,0.37735849056603776,36.0,1.0,8.0,0.2222222222222222,25.0,0.6944444444444444,3.0,0.08333333333333333,29.0,0.8055555555555556,7.0,0.19444444444444445,73.0,1.0,52.0,0.7123287671232876,21.0,0.2876712328767123,7.0,0.0958904109589041,1.0,0.0136986301369863,44.0,0.6027397260273972,13.0,0.1780821917808219,0.0,0.0,0.0,0.0,8.0,0.1095890410958904,0.0,0.0,0.0,0.0,62.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,1,1,1,33.0,1.0,4.0,0.12121212121212122,29.0,0.8787878787878788,4.0,0.12121212121212122,0.0,0.0,18.0,0.5454545454545454,0.0,0.0,11.0,0.3333333333333333,25.0,1.0,14.0,0.56,9.0,0.36,2.0,0.08,21.0,0.84,4.0,0.16,80.0,1.0,47.0,0.5875,33.0,0.4125,5.0,0.0625,0.0,0.0,40.0,0.5,28.0,0.35,0.0,0.0,0.0,0.0,7.0,0.0875,0.0,0.0,0.0,0.0,86.0,1.0,204.0,1.0,0.0,0.0,95.0,0.46568627450980393,51.0,0.25,58.0,0.28431372549019607,0.0,0.0
2022,0,0,0,9988.0,1.0,7629.0,0.763816579895875,2359.0,0.23618342010412496,7629.0,0.763816579895875,0.0,0.0,1661.0,0.16629955947136563,0.0,0.0,698.0,0.06988386063275931,324.0,1.0,154.0,0.47530864197530864,139.0,0.42901234567901236,31.0,0.09567901234567901,273.0,0.8425925925925926,51.0,0.1574074074074074,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
