Entity,,,,,,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Accounts,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Screening Sessions,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Appointments,Group Sessions,Group Sessions,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views,Content Views
Group,,,,,,Aggregate,Aggregate,Account Type,Account Type,Account Type,Account Type,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Account Source,Aggregate,Aggregate,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Triage Level,Crisis Flag,Crisis Flag,Crisis Flag,Crisis Flag,Aggregate,Aggregate,Clinical Level,Clinical Level,Clinical Level,Clinical Level,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Provider Role,Aggregate,Aggregate,Aggregate,Aggregate,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type,Content Type
Metric,,,,,,Total,Total_Studio_Pct,Anonymous,Anonymous_Studio_Pct,Verified,Verified_Studio_Pct,Anonymous,Anonymous_Studio_Pct,Email_password,Email_password_Studio_Pct,Penn_key_sso,Penn_key_sso_Studio_Pct,Penn_mpm_sso,Penn_mpm_sso_Studio_Pct,Penn_sso,Penn_sso_Studio_Pct,Total,Total_Studio_Pct,Mild,Mild_Studio_Pct,Moderate,Moderate_Studio_Pct,Severe,Severe_Studio_Pct,No,No_Studio_Pct,Yes,Yes_Studio_Pct,Total,Total_Studio_Pct,Clinical,Clinical_Studio_Pct,Sub-clinical,Sub-clinical_Studio_Pct,Care_manager,Care_manager_Studio_Pct,Chaplain,Chaplain_Studio_Pct,Clinician,Clinician_Studio_Pct,Coach,Coach_Studio_Pct,Other,Other_Studio_Pct,Peer,Peer_Studio_Pct,Psychiatrist,Psychiatrist_Studio_Pct,Psychologist,Psychologist_Studio_Pct,Undefined,Undefined_Studio_Pct,Total,Total_Studio_Pct,Total,Total_Studio_Pct,App,App_Studio_Pct,Article,Article_Studio_Pct,Podcast,Podcast_Studio_Pct,Video,Video_Studio_Pct,Worksheet,Worksheet_Studio_Pct
Year,Month,Screening Session,Connect with Support,In the Studio,On Your Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.2857142857142857,0.0,0.0,2.0,0.6666666666666666,0.0,,0.0,,0.0,0.0,2.0,0.6666666666666666,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.6,12.0,1.0,0.0,,6.0,1.0,0.0,,6.0,1.0,0.0,
2021,1,1,0,0,0,45.0,0.9375,18.0,0.9473684210526315,27.0,0.9310344827586207,18.0,0.9473684210526315,0.0,,10.0,0.9090909090909091,0.0,,17.0,0.9444444444444444,47.0,0.8867924528301887,17.0,0.85,26.0,0.896551724137931,4.0,1.0,42.0,0.9130434782608695,5.0,0.7142857142857143,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,1,1,0,0,1,3.0,0.0625,1.0,0.05263157894736842,2.0,0.06896551724137931,1.0,0.05263157894736842,0.0,,1.0,0.09090909090909091,0.0,,1.0,0.05555555555555555,6.0,0.11320754716981132,3.0,0.15,3.0,0.10344827586206896,0.0,0.0,4.0,0.08695652173913043,2.0,0.2857142857142857,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11.0,1.0,0.0,,4.0,1.0,3.0,1.0,4.0,1.0,0.0,
2021,1,1,0,1,0,2.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,2.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2021,1,1,0,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,0.0,,1.0,1.0,0.0,,2.0,1.0,0.0,
2021,1,1,1,0,0,29.0,0.9666666666666667,7.0,1.0,22.0,0.9565217391304348,7.0,1.0,0.0,,5.0,1.0,0.0,,17.0,0.9444444444444444,36.0,0.9230769230769231,16.0,0.9411764705882353,13.0,0.9285714285714286,7.0,0.875,32.0,0.9142857142857143,4.0,1.0,78.0,0.8297872340425532,56.0,0.835820895522388,22.0,0.8148148148148148,1.0,1.0,1.0,1.0,35.0,0.7777777777777778,20.0,0.8,0.0,,0.0,,21.0,0.9545454545454546,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2021,1,1,1,0,1,1.0,0.03333333333333333,0.0,0.0,1.0,0.043478260869565216,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.05555555555555555,3.0,0.07692307692307693,1.0,0.058823529411764705,1.0,0.07142857142857142,1.0,0.125,3.0,0.08571428571428572,0.0,0.0,16.0,0.1702127659574468,11.0,0.16417910447761194,5.0,0.18518518518518517,0.0,0.0,0.0,0.0,10.0,0.2222222222222222,5.0,0.2,0.0,,0.0,,1.0,0.045454545454545456,0.0,,0.0,,0.0,,5.0,1.0,0.0,,3.0,1.0,0.0,,2.0,1.0,0.0,
2021,1,1,1,1,0,2.0,0.5,0.0,,2.0,0.5,0.0,,0.0,,1.0,1.0,0.0,,1.0,0.3333333333333333,3.0,0.6,1.0,0.3333333333333333,2.0,1.0,0.0,,3.0,0.6,0.0,,1.0,0.16666666666666666,1.0,0.16666666666666666,0.0,,0.0,,0.0,,1.0,0.16666666666666666,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2021,1,1,1,1,1,2.0,0.5,0.0,,2.0,0.5,0.0,,0.0,,0.0,0.0,0.0,,2.0,0.6666666666666666,2.0,0.4,2.0,0.6666666666666666,0.0,0.0,0.0,,2.0,0.4,0.0,,5.0,0.8333333333333334,5.0,0.8333333333333334,0.0,,0.0,,0.0,,5.0,0.8333333333333334,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,1.0,3.0,1.0,0.0,,1.0,1.0,0.0,,2.0,1.0,0.0,
2021,2,0,0,0,0,1336.0,0.9508896797153025,1272.0,0.9556724267468069,64.0,0.8648648648648649,1272.0,0.9556724267468069,0.0,,18.0,0.8571428571428571,0.0,,46.0,0.8679245283018868,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2,0,0,0,1,69.0,0.04911032028469751,59.0,0.04432757325319309,10.0,0.13513513513513514,59.0,0.04432757325319309,0.0,,3.0,0.14285714285714285,0.0,,7.0,0.1320754716981132,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,258.0,1.0,0.0,,47.0,1.0,29.0,1.0,180.0,1.0,2.0,1.0
2021,2,0,0,1,0,46.0,0.7931034482758621,23.0,0.8214285714285714,23.0,0.7666666666666667,23.0,0.8214285714285714,0.0,,4.0,0.8,0.0,,19.0,0.76,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,62.0,0.7560975609756098,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2,0,0,1,1,12.0,0.20689655172413793,5.0,0.17857142857142858,7.0,0.23333333333333334,5.0,0.17857142857142858,0.0,,1.0,0.2,0.0,,6.0,0.24,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,20.0,0.24390243902439024,43.0,1.0,0.0,,24.0,1.0,16.0,1.0,2.0,1.0,1.0,1.0
2021,2,0,1,0,0,47.0,0.9591836734693877,41.0,0.9534883720930233,6.0,1.0,41.0,0.9534883720930233,0.0,,3.0,1.0,0.0,,3.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,48.0,0.96,43.0,0.9555555555555556,5.0,1.0,1.0,1.0,0.0,,39.0,0.9512195121951219,4.0,1.0,0.0,,0.0,,4.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,
2021,2,0,1,0,1,2.0,0.04081632653061224,2.0,0.046511627906976744,0.0,0.0,2.0,0.046511627906976744,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.04,2.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,,2.0,0.04878048780487805,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,3.0,1.0,0.0,,0.0,,0.0,,3.0,1.0,0.0,
2021,2,0,1,1,0,3.0,0.75,2.0,1.0,1.0,0.5,2.0,1.0,0.0,,0.0,,0.0,,1.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.4,2.0,0.4,0.0,,0.0,,0.0,,2.0,0.4,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,0.5555555555555556,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2021,2,0,1,1,1,1.0,0.25,0.0,0.0,1.0,0.5,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.6,3.0,0.6,0.0,,0.0,,0.0,,3.0,0.6,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,0.4444444444444444,4.0,1.0,0.0,,2.0,1.0,0.0,,2.0,1.0,0.0,
2021,2,1,0,0,0,20.0,0.9523809523809523,11.0,0.9166666666666666,9.0,1.0,11.0,0.9166666666666666,0.0,,4.0,1.0,0.0,,5.0,1.0,23.0,0.9583333333333334,12.0,1.0,9.0,0.9,2.0,1.0,22.0,0.9565217391304348,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2,1,0,0,1,1.0,0.047619047619047616,1.0,0.08333333333333333,0.0,0.0,1.0,0.08333333333333333,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.041666666666666664,0.0,0.0,1.0,0.1,0.0,0.0,1.0,0.043478260869565216,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,1.0,0.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021,2,1,0,1,0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,1.0,0.5,1.0,1.0,0.0,0.0,0.0,,1.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.3333333333333333,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,
2021,2,1,0,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,0.5,0.0,0.0,1.0,1.0,0.0,,1.0,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,0.6666666666666666,5.0,1.0,0.0,,0.0,,5.0,1.0,0.0,,0.0,
2021,2,1,1,0,0,26.0,0.9629629629629629,5.0,1.0,21.0,0.9545454545454546,5.0,1.0,0.0,,7.0,0.875,0.0,,14.0,1.0,29.0,0.90625,18.0,0.8571428571428571,9.0,1.0,2.0,1.0,29.0,0.90625,0.0,,68.0,0.85,51.0,0.8360655737704918,17.0,0.8947368421052632,5.0,1.0,0.0,,24.0,0.8,12.0,0.8571428571428571,0.0,,0.0,,27.0,0.8709677419354839,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,2,1,1,0,1,1.0,0.037037037037037035,0.0,0.0,1.0,0.045454545454545456,0.0,0.0,0.0,,1.0,0.125,0.0,,0.0,0.0,3.0,0.09375,3.0,0.14285714285714285,0.0,0.0,0.0,0.0,3.0,0.09375,0.0,,12.0,0.15,10.0,0.16393442622950818,2.0,0.10526315789473684,0.0,0.0,0.0,,6.0,0.2,2.0,0.14285714285714285,0.0,,0.0,,4.0,0.12903225806451613,0.0,,0.0,,0.0,,9.0,1.0,0.0,,3.0,1.0,4.0,1.0,2.0,1.0,0.0,
2021,2,1,1,1,0,5.0,0.625,0.0,,5.0,0.625,0.0,,0.0,,1.0,0.5,0.0,,4.0,0.6666666666666666,3.0,0.42857142857142855,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.4,1.0,0.5,6.0,0.6,5.0,0.7142857142857143,1.0,0.3333333333333333,0.0,,1.0,1.0,2.0,0.6666666666666666,0.0,0.0,0.0,,0.0,,3.0,0.75,0.0,,0.0,,8.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2021,2,1,1,1,1,3.0,0.375,0.0,,3.0,0.375,0.0,,0.0,,1.0,0.5,0.0,,2.0,0.3333333333333333,4.0,0.5714285714285714,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.6,1.0,0.5,4.0,0.4,2.0,0.2857142857142857,2.0,0.6666666666666666,0.0,,0.0,0.0,1.0,0.3333333333333333,2.0,1.0,0.0,,0.0,,1.0,0.25,0.0,,0.0,,2.0,0.2,13.0,1.0,0.0,,11.0,1.0,0.0,,2.0,1.0,0.0,
2021,3,0,0,0,0,469.0,0.803082191780822,372.0,0.8,97.0,0.8151260504201681,372.0,0.8,0.0,,22.0,0.8148148148148148,0.0,,75.0,0.8152173913043478,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3,0,0,0,1,115.0,0.1969178082191781,93.0,0.2,22.0,0.18487394957983194,93.0,0.2,0.0,,5.0,0.18518518518518517,0.0,,17.0,0.18478260869565216,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,250.0,1.0,0.0,,190.0,1.0,23.0,1.0,36.0,1.0,1.0,1.0
2021,3,0,0,1,0,32.0,0.8,13.0,0.8666666666666667,19.0,0.76,13.0,0.8666666666666667,0.0,,3.0,0.6,0.0,,16.0,0.8,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,32.0,0.7619047619047619,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,3,0,0,1,1,8.0,0.2,2.0,0.13333333333333333,6.0,0.24,2.0,0.13333333333333333,0.0,,2.0,0.4,0.0,,4.0,0.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,0.23809523809523808,40.0,1.0,0.0,,20.0,1.0,5.0,1.0,14.0,1.0,1.0,1.0
2021,3,0,1,0,0,36.0,0.972972972972973,32.0,0.9696969696969697,4.0,1.0,32.0,0.9696969696969697,0.0,,0.0,,0.0,,4.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,62.0,0.8985507246376812,60.0,0.8955223880597015,2.0,1.0,1.0,1.0,0.0,,53.0,0.8833333333333333,1.0,1.0,0.0,,0.0,,7.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,
2021,3,0,1,0,1,1.0,0.02702702702702703,1.0,0.030303030303030304,0.0,0.0,1.0,0.030303030303030304,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,0.10144927536231885,7.0,0.1044776119402985,0.0,0.0,0.0,0.0,0.0,,7.0,0.11666666666666667,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,5.0,1.0,0.0,,0.0,,3.0,1.0,2.0,1.0,0.0,
2021,3,0,1,1,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.3333333333333333,1.0,0.5,0.0,0.0,0.0,,0.0,,1.0,0.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021,3,0,1,1,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.0,,0.0,,1.0,0.5,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,1.0,34.0,1.0,0.0,,31.0,1.0,3.0,1.0,0.0,,0.0,
2021,3,1,0,0,0,32.0,0.9142857142857143,19.0,0.9047619047619048,13.0,0.9285714285714286,19.0,0.9047619047619048,0.0,,1.0,1.0,0.0,,12.0,0.9230769230769231,35.0,0.8536585365853658,18.0,0.9,15.0,0.7894736842105263,2.0,1.0,31.0,0.8611111111111112,4.0,0.8,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,3,1,0,0,1,3.0,0.08571428571428572,2.0,0.09523809523809523,1.0,0.07142857142857142,2.0,0.09523809523809523,0.0,,0.0,0.0,0.0,,1.0,0.07692307692307693,6.0,0.14634146341463414,2.0,0.1,4.0,0.21052631578947367,0.0,0.0,5.0,0.1388888888888889,1.0,0.2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,26.0,1.0,0.0,,15.0,1.0,10.0,1.0,1.0,1.0,0.0,
2021,3,1,0,1,0,3.0,0.6,0.0,,3.0,0.6,0.0,,0.0,,1.0,1.0,0.0,,2.0,0.5,4.0,0.6666666666666666,4.0,0.6666666666666666,0.0,,0.0,,4.0,0.6666666666666666,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2021,3,1,0,1,1,2.0,0.4,0.0,,2.0,0.4,0.0,,0.0,,0.0,0.0,0.0,,2.0,0.5,2.0,0.3333333333333333,2.0,0.3333333333333333,0.0,,0.0,,2.0,0.3333333333333333,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,9.0,1.0,0.0,,5.0,1.0,0.0,,4.0,1.0,0.0,
2021,3,1,1,0,0,31.0,0.9117647058823529,10.0,1.0,21.0,0.875,10.0,1.0,0.0,,1.0,0.3333333333333333,0.0,,20.0,0.9523809523809523,34.0,0.8947368421052632,13.0,0.8666666666666667,14.0,0.875,7.0,1.0,31.0,0.8857142857142857,3.0,1.0,73.0,0.8390804597701149,50.0,0.819672131147541,23.0,0.8846153846153846,10.0,1.0,1.0,1.0,25.0,0.7352941176470589,12.0,0.8,0.0,,0.0,,25.0,0.9259259259259259,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2021,3,1,1,0,1,3.0,0.08823529411764706,0.0,0.0,3.0,0.125,0.0,0.0,0.0,,2.0,0.6666666666666666,0.0,,1.0,0.047619047619047616,4.0,0.10526315789473684,2.0,0.13333333333333333,2.0,0.125,0.0,0.0,4.0,0.11428571428571428,0.0,0.0,14.0,0.16091954022988506,11.0,0.18032786885245902,3.0,0.11538461538461539,0.0,0.0,0.0,0.0,9.0,0.2647058823529412,3.0,0.2,0.0,,0.0,,2.0,0.07407407407407407,0.0,,0.0,,0.0,,7.0,1.0,0.0,,6.0,1.0,0.0,,1.0,1.0,0.0,
2021,3,1,1,1,0,3.0,0.6,0.0,,3.0,0.6,0.0,,0.0,,0.0,,0.0,,3.0,0.6,4.0,0.8,1.0,0.5,2.0,1.0,1.0,1.0,4.0,0.8,0.0,,6.0,0.42857142857142855,6.0,0.6666666666666666,0.0,0.0,0.0,,0.0,,4.0,0.8,0.0,0.0,0.0,,0.0,,2.0,0.5,0.0,,0.0,,5.0,0.8333333333333334,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,
2021,3,1,1,1,1,2.0,0.4,0.0,,2.0,0.4,0.0,,0.0,,0.0,,0.0,,2.0,0.4,1.0,0.2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.2,0.0,,8.0,0.5714285714285714,3.0,0.3333333333333333,5.0,1.0,0.0,,0.0,,1.0,0.2,5.0,1.0,0.0,,0.0,,2.0,0.5,0.0,,0.0,,1.0,0.16666666666666666,6.0,1.0,0.0,,6.0,1.0,0.0,,0.0,,0.0,
2021,4,0,0,0,0,1489.0,0.9400252525252525,1336.0,0.9529243937232525,153.0,0.8406593406593407,1336.0,0.9529243937232525,0.0,,41.0,0.8367346938775511,35.0,1.0,77.0,0.7857142857142857,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,4,0,0,0,1,95.0,0.05997474747474747,66.0,0.047075606276747506,29.0,0.15934065934065933,66.0,0.047075606276747506,0.0,,8.0,0.16326530612244897,0.0,0.0,21.0,0.21428571428571427,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,160.0,1.0,0.0,,97.0,1.0,28.0,1.0,34.0,1.0,1.0,1.0
2021,4,0,0,1,0,44.0,0.7096774193548387,32.0,0.8,12.0,0.5454545454545454,32.0,0.8,0.0,,5.0,0.8333333333333334,0.0,,7.0,0.4375,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,46.0,0.7931034482758621,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,4,0,0,1,1,18.0,0.2903225806451613,8.0,0.2,10.0,0.45454545454545453,8.0,0.2,0.0,,1.0,0.16666666666666666,0.0,,9.0,0.5625,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,12.0,0.20689655172413793,27.0,1.0,0.0,,13.0,1.0,7.0,1.0,7.0,1.0,0.0,
2021,4,0,1,0,0,68.0,0.9714285714285714,55.0,0.9821428571428571,13.0,0.9285714285714286,55.0,0.9821428571428571,0.0,,4.0,1.0,0.0,,9.0,0.9,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,55.0,0.9482758620689655,45.0,1.0,10.0,0.7692307692307693,1.0,1.0,0.0,,41.0,1.0,9.0,0.75,0.0,,0.0,,4.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,
2021,4,0,1,0,1,2.0,0.02857142857142857,1.0,0.017857142857142856,1.0,0.07142857142857142,1.0,0.017857142857142856,0.0,,0.0,0.0,0.0,,1.0,0.1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.05172413793103448,0.0,0.0,3.0,0.23076923076923078,0.0,0.0,0.0,,0.0,0.0,3.0,0.25,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,
2021,4,0,1,1,0,4.0,0.8,4.0,1.0,0.0,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,0.6,3.0,0.6,0.0,,0.0,,0.0,,3.0,0.6,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,4,0,1,1,1,1.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.4,2.0,0.4,0.0,,0.0,,0.0,,2.0,0.4,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,15.0,0.75,15.0,1.0,0.0,,5.0,1.0,3.0,1.0,7.0,1.0,0.0,
2021,4,1,0,0,0,21.0,0.9545454545454546,9.0,1.0,12.0,0.9230769230769231,9.0,1.0,0.0,,2.0,1.0,0.0,,10.0,0.9090909090909091,22.0,0.9565217391304348,11.0,1.0,10.0,0.9090909090909091,1.0,1.0,21.0,0.9545454545454546,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
