,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19
0,0.025000133,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000134482979774,0.025000132620334625,0.025000132620334625,0.5249974727630615,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000132620334625,0.025000132620334625
1,0.025000088,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.5249983072280884,0.025000087916851044,0.025000087916851044,0.025000087916851044,0.025000087916851044
2,0.90499645,,,,,,,,,,,,,,,,,,,
3,0.926921,,,,,,,,,,,,,,,,,,,
4,0.86428225,,,,,,,,,,,,,,,,,,,
5,0.8416612,,,,,,,,,,,,,,,,,,,
6,0.01000047,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.010000470094382763,0.8099911212921143,0.010000470094382763,0.010000470094382763,0.010000470094382763
7,0.9524983,,,,,,,,,,,,,,,,,,,
8,0.8944401,,,,,,,,,,,,,,,,,,,
9,0.89444023,,,,,,,,,,,,,,,,,,,
10,0.90499693,,,,,,,,,,,,,,,,,,,
11,0.8642798,,,,,,,,,,,,,,,,,,,
12,0.9049961,,,,,,,,,,,,,,,,,,,
13,0.012500464,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.7624911665916443,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673,0.012500463984906673
14,0.93214,,,,,,,,,,,,,,,,,,,
15,0.8416603,,,,,,,,,,,,,,,,,,,
16,0.8416617,,,,,,,,,,,,,,,,,,,
