,source,target,color,path,label,value,level
739,17,24,"rgba(192,192,192,0.2)",mild-->inconclusive-->severe-->no_symptoms-->inconclusive,mild-->inconclusive-->severe-->no_symptoms-->inconclusive,1,4
740,20,24,"rgba(192,192,192,0.2)",mild-->inconclusive-->inconclusive-->inconclusive-->inconclusive,mild-->inconclusive-->inconclusive-->inconclusive-->inconclusive,49,4
741,17,21,"rgba(0,255,0,0.2)",moderate-->no_symptoms-->no_symptoms-->no_symptoms-->mild,moderate-->no_symptoms-->no_symptoms-->no_symptoms-->mild,1,4
742,17,21,"rgba(0,255,0,0.2)",moderate-->no_symptoms-->mild-->no_symptoms-->mild,moderate-->no_symptoms-->mild-->no_symptoms-->mild,8,4
743,18,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->mild-->followup_sensitivity-->moderate,moderate-->no_symptoms-->mild-->followup_sensitivity-->moderate,1,4
744,17,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->moderate-->no_symptoms-->moderate,moderate-->no_symptoms-->moderate-->no_symptoms-->moderate,15,4
745,18,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->moderate-->followup_sensitivity-->moderate,moderate-->no_symptoms-->moderate-->followup_sensitivity-->moderate,2,4
746,17,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->no_symptoms-->moderate,moderate-->no_symptoms-->severe-->no_symptoms-->moderate,2,4
747,17,23,"rgba(255,0,0,0.2)",moderate-->no_symptoms-->severe-->no_symptoms-->severe,moderate-->no_symptoms-->severe-->no_symptoms-->severe,5,4
748,18,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->followup_sensitivity-->moderate,moderate-->no_symptoms-->severe-->followup_sensitivity-->moderate,1,4
749,19,22,"rgba(255,128,0,0.2)",moderate-->no_symptoms-->severe-->followup_efficiency-->moderate,moderate-->no_symptoms-->severe-->followup_efficiency-->moderate,1,4
750,17,21,"rgba(0,255,0,0.2)",moderate-->mild-->no_symptoms-->no_symptoms-->mild,moderate-->mild-->no_symptoms-->no_symptoms-->mild,2,4
751,17,21,"rgba(0,255,0,0.2)",moderate-->mild-->mild-->no_symptoms-->mild,moderate-->mild-->mild-->no_symptoms-->mild,61,4
752,18,22,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->followup_sensitivity-->moderate,moderate-->mild-->mild-->followup_sensitivity-->moderate,15,4
753,19,22,"rgba(255,128,0,0.2)",moderate-->mild-->mild-->followup_efficiency-->moderate,moderate-->mild-->mild-->followup_efficiency-->moderate,8,4
754,20,24,"rgba(192,192,192,0.2)",moderate-->mild-->mild-->inconclusive-->inconclusive,moderate-->mild-->mild-->inconclusive-->inconclusive,2,4
755,17,22,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->no_symptoms-->moderate,moderate-->mild-->moderate-->no_symptoms-->moderate,93,4
756,18,22,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->followup_sensitivity-->moderate,moderate-->mild-->moderate-->followup_sensitivity-->moderate,14,4
757,19,22,"rgba(255,128,0,0.2)",moderate-->mild-->moderate-->followup_efficiency-->moderate,moderate-->mild-->moderate-->followup_efficiency-->moderate,13,4
758,20,24,"rgba(192,192,192,0.2)",moderate-->mild-->moderate-->inconclusive-->inconclusive,moderate-->mild-->moderate-->inconclusive-->inconclusive,2,4
759,17,22,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->no_symptoms-->moderate,moderate-->mild-->severe-->no_symptoms-->moderate,20,4
760,18,22,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->followup_sensitivity-->moderate,moderate-->mild-->severe-->followup_sensitivity-->moderate,7,4
761,19,22,"rgba(255,128,0,0.2)",moderate-->mild-->severe-->followup_efficiency-->moderate,moderate-->mild-->severe-->followup_efficiency-->moderate,13,4
762,20,24,"rgba(192,192,192,0.2)",moderate-->mild-->severe-->inconclusive-->inconclusive,moderate-->mild-->severe-->inconclusive-->inconclusive,1,4
763,20,24,"rgba(192,192,192,0.2)",moderate-->mild-->inconclusive-->inconclusive-->inconclusive,moderate-->mild-->inconclusive-->inconclusive-->inconclusive,6,4
764,17,22,"rgba(255,128,0,0.2)",moderate-->moderate-->no_symptoms-->no_symptoms-->moderate,moderate-->moderate-->no_symptoms-->no_symptoms-->moderate,1,4
765,17,22,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->no_symptoms-->moderate,moderate-->moderate-->mild-->no_symptoms-->moderate,43,4
766,18,22,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->followup_sensitivity-->moderate,moderate-->moderate-->mild-->followup_sensitivity-->moderate,13,4
767,19,22,"rgba(255,128,0,0.2)",moderate-->moderate-->mild-->followup_efficiency-->moderate,moderate-->moderate-->mild-->followup_efficiency-->moderate,10,4
768,20,24,"rgba(192,192,192,0.2)",moderate-->moderate-->mild-->inconclusive-->inconclusive,moderate-->moderate-->mild-->inconclusive-->inconclusive,2,4
769,17,22,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->no_symptoms-->moderate,moderate-->moderate-->moderate-->no_symptoms-->moderate,83,4
770,18,22,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->followup_sensitivity-->moderate,moderate-->moderate-->moderate-->followup_sensitivity-->moderate,27,4
771,19,22,"rgba(255,128,0,0.2)",moderate-->moderate-->moderate-->followup_efficiency-->moderate,moderate-->moderate-->moderate-->followup_efficiency-->moderate,22,4
772,20,24,"rgba(192,192,192,0.2)",moderate-->moderate-->moderate-->inconclusive-->inconclusive,moderate-->moderate-->moderate-->inconclusive-->inconclusive,2,4
773,17,22,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->no_symptoms-->moderate,moderate-->moderate-->severe-->no_symptoms-->moderate,29,4
774,17,23,"rgba(255,0,0,0.2)",moderate-->moderate-->severe-->no_symptoms-->severe,moderate-->moderate-->severe-->no_symptoms-->severe,3,4
775,18,22,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_sensitivity-->moderate,moderate-->moderate-->severe-->followup_sensitivity-->moderate,15,4
776,18,23,"rgba(255,0,0,0.2)",moderate-->moderate-->severe-->followup_sensitivity-->severe,moderate-->moderate-->severe-->followup_sensitivity-->severe,4,4
777,19,22,"rgba(255,128,0,0.2)",moderate-->moderate-->severe-->followup_efficiency-->moderate,moderate-->moderate-->severe-->followup_efficiency-->moderate,15,4
778,19,23,"rgba(255,0,0,0.2)",moderate-->moderate-->severe-->followup_efficiency-->severe,moderate-->moderate-->severe-->followup_efficiency-->severe,1,4
779,20,24,"rgba(192,192,192,0.2)",moderate-->moderate-->inconclusive-->inconclusive-->inconclusive,moderate-->moderate-->inconclusive-->inconclusive-->inconclusive,11,4
780,17,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,moderate-->moderately_severe-->no_symptoms-->no_symptoms-->moderate,1,4
781,20,24,"rgba(192,192,192,0.2)",moderate-->moderately_severe-->no_symptoms-->inconclusive-->inconclusive,moderate-->moderately_severe-->no_symptoms-->inconclusive-->inconclusive,1,4
782,17,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->no_symptoms-->moderate,moderate-->moderately_severe-->mild-->no_symptoms-->moderate,25,4
783,18,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->followup_sensitivity-->moderate,moderate-->moderately_severe-->mild-->followup_sensitivity-->moderate,3,4
784,19,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->mild-->followup_efficiency-->moderate,moderate-->moderately_severe-->mild-->followup_efficiency-->moderate,1,4
785,17,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->no_symptoms-->moderate,moderate-->moderately_severe-->moderate-->no_symptoms-->moderate,21,4
786,18,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->followup_sensitivity-->moderate,moderate-->moderately_severe-->moderate-->followup_sensitivity-->moderate,14,4
787,19,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->moderate-->followup_efficiency-->moderate,moderate-->moderately_severe-->moderate-->followup_efficiency-->moderate,16,4
788,20,24,"rgba(192,192,192,0.2)",moderate-->moderately_severe-->moderate-->inconclusive-->inconclusive,moderate-->moderately_severe-->moderate-->inconclusive-->inconclusive,1,4
789,17,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->no_symptoms-->moderate,moderate-->moderately_severe-->severe-->no_symptoms-->moderate,9,4
790,17,23,"rgba(255,0,0,0.2)",moderate-->moderately_severe-->severe-->no_symptoms-->severe,moderate-->moderately_severe-->severe-->no_symptoms-->severe,1,4
791,18,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_sensitivity-->moderate,moderate-->moderately_severe-->severe-->followup_sensitivity-->moderate,2,4
792,18,23,"rgba(255,0,0,0.2)",moderate-->moderately_severe-->severe-->followup_sensitivity-->severe,moderate-->moderately_severe-->severe-->followup_sensitivity-->severe,1,4
793,19,22,"rgba(255,128,0,0.2)",moderate-->moderately_severe-->severe-->followup_efficiency-->moderate,moderate-->moderately_severe-->severe-->followup_efficiency-->moderate,11,4
794,20,24,"rgba(192,192,192,0.2)",moderate-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,moderate-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,5,4
795,17,23,"rgba(255,0,0,0.2)",moderate-->severe-->no_symptoms-->no_symptoms-->severe,moderate-->severe-->no_symptoms-->no_symptoms-->severe,1,4
796,17,23,"rgba(255,0,0,0.2)",moderate-->severe-->mild-->no_symptoms-->severe,moderate-->severe-->mild-->no_symptoms-->severe,1,4
797,19,23,"rgba(255,0,0,0.2)",moderate-->severe-->mild-->followup_efficiency-->severe,moderate-->severe-->mild-->followup_efficiency-->severe,1,4
798,17,23,"rgba(255,0,0,0.2)",moderate-->severe-->moderate-->no_symptoms-->severe,moderate-->severe-->moderate-->no_symptoms-->severe,4,4
799,18,23,"rgba(255,0,0,0.2)",moderate-->severe-->moderate-->followup_sensitivity-->severe,moderate-->severe-->moderate-->followup_sensitivity-->severe,2,4
800,17,23,"rgba(255,0,0,0.2)",moderate-->severe-->severe-->no_symptoms-->severe,moderate-->severe-->severe-->no_symptoms-->severe,2,4
801,18,23,"rgba(255,0,0,0.2)",moderate-->severe-->severe-->followup_sensitivity-->severe,moderate-->severe-->severe-->followup_sensitivity-->severe,1,4
802,19,23,"rgba(255,0,0,0.2)",moderate-->severe-->severe-->followup_efficiency-->severe,moderate-->severe-->severe-->followup_efficiency-->severe,1,4
803,20,24,"rgba(192,192,192,0.2)",moderate-->severe-->inconclusive-->inconclusive-->inconclusive,moderate-->severe-->inconclusive-->inconclusive-->inconclusive,3,4
804,20,24,"rgba(192,192,192,0.2)",moderate-->inconclusive-->moderate-->inconclusive-->inconclusive,moderate-->inconclusive-->moderate-->inconclusive-->inconclusive,1,4
805,17,24,"rgba(192,192,192,0.2)",moderate-->inconclusive-->severe-->no_symptoms-->inconclusive,moderate-->inconclusive-->severe-->no_symptoms-->inconclusive,1,4
806,20,24,"rgba(192,192,192,0.2)",moderate-->inconclusive-->inconclusive-->inconclusive-->inconclusive,moderate-->inconclusive-->inconclusive-->inconclusive-->inconclusive,32,4
807,17,21,"rgba(0,255,0,0.2)",severe-->mild-->mild-->no_symptoms-->mild,severe-->mild-->mild-->no_symptoms-->mild,5,4
808,17,22,"rgba(255,128,0,0.2)",severe-->mild-->moderate-->no_symptoms-->moderate,severe-->mild-->moderate-->no_symptoms-->moderate,8,4
809,18,22,"rgba(255,128,0,0.2)",severe-->mild-->moderate-->followup_sensitivity-->moderate,severe-->mild-->moderate-->followup_sensitivity-->moderate,1,4
810,17,22,"rgba(255,128,0,0.2)",severe-->mild-->severe-->no_symptoms-->moderate,severe-->mild-->severe-->no_symptoms-->moderate,8,4
811,17,23,"rgba(255,0,0,0.2)",severe-->mild-->severe-->no_symptoms-->severe,severe-->mild-->severe-->no_symptoms-->severe,1,4
812,18,22,"rgba(255,128,0,0.2)",severe-->mild-->severe-->followup_sensitivity-->moderate,severe-->mild-->severe-->followup_sensitivity-->moderate,2,4
813,19,22,"rgba(255,128,0,0.2)",severe-->mild-->severe-->followup_efficiency-->moderate,severe-->mild-->severe-->followup_efficiency-->moderate,1,4
814,20,24,"rgba(192,192,192,0.2)",severe-->mild-->severe-->inconclusive-->inconclusive,severe-->mild-->severe-->inconclusive-->inconclusive,1,4
815,20,24,"rgba(192,192,192,0.2)",severe-->mild-->inconclusive-->inconclusive-->inconclusive,severe-->mild-->inconclusive-->inconclusive-->inconclusive,1,4
816,17,22,"rgba(255,128,0,0.2)",severe-->moderate-->mild-->no_symptoms-->moderate,severe-->moderate-->mild-->no_symptoms-->moderate,11,4
817,18,22,"rgba(255,128,0,0.2)",severe-->moderate-->mild-->followup_sensitivity-->moderate,severe-->moderate-->mild-->followup_sensitivity-->moderate,1,4
818,17,22,"rgba(255,128,0,0.2)",severe-->moderate-->moderate-->no_symptoms-->moderate,severe-->moderate-->moderate-->no_symptoms-->moderate,27,4
819,18,22,"rgba(255,128,0,0.2)",severe-->moderate-->moderate-->followup_sensitivity-->moderate,severe-->moderate-->moderate-->followup_sensitivity-->moderate,6,4
820,19,22,"rgba(255,128,0,0.2)",severe-->moderate-->moderate-->followup_efficiency-->moderate,severe-->moderate-->moderate-->followup_efficiency-->moderate,9,4
821,20,24,"rgba(192,192,192,0.2)",severe-->moderate-->moderate-->inconclusive-->inconclusive,severe-->moderate-->moderate-->inconclusive-->inconclusive,2,4
822,17,22,"rgba(255,128,0,0.2)",severe-->moderate-->severe-->no_symptoms-->moderate,severe-->moderate-->severe-->no_symptoms-->moderate,34,4
823,17,23,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->no_symptoms-->severe,severe-->moderate-->severe-->no_symptoms-->severe,4,4
824,18,22,"rgba(255,128,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->moderate,severe-->moderate-->severe-->followup_sensitivity-->moderate,9,4
825,18,23,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_sensitivity-->severe,severe-->moderate-->severe-->followup_sensitivity-->severe,1,4
826,19,22,"rgba(255,128,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->moderate,severe-->moderate-->severe-->followup_efficiency-->moderate,9,4
827,19,23,"rgba(255,0,0,0.2)",severe-->moderate-->severe-->followup_efficiency-->severe,severe-->moderate-->severe-->followup_efficiency-->severe,4,4
828,20,24,"rgba(192,192,192,0.2)",severe-->moderate-->severe-->inconclusive-->inconclusive,severe-->moderate-->severe-->inconclusive-->inconclusive,2,4
829,20,24,"rgba(192,192,192,0.2)",severe-->moderate-->inconclusive-->inconclusive-->inconclusive,severe-->moderate-->inconclusive-->inconclusive-->inconclusive,2,4
830,17,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->mild-->no_symptoms-->moderate,severe-->moderately_severe-->mild-->no_symptoms-->moderate,6,4
831,18,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->mild-->followup_sensitivity-->moderate,severe-->moderately_severe-->mild-->followup_sensitivity-->moderate,1,4
832,17,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->moderate-->no_symptoms-->moderate,severe-->moderately_severe-->moderate-->no_symptoms-->moderate,33,4
833,18,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->moderate-->followup_sensitivity-->moderate,severe-->moderately_severe-->moderate-->followup_sensitivity-->moderate,10,4
834,19,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->moderate-->followup_efficiency-->moderate,severe-->moderately_severe-->moderate-->followup_efficiency-->moderate,12,4
835,20,24,"rgba(192,192,192,0.2)",severe-->moderately_severe-->moderate-->inconclusive-->inconclusive,severe-->moderately_severe-->moderate-->inconclusive-->inconclusive,2,4
836,17,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->moderate,severe-->moderately_severe-->severe-->no_symptoms-->moderate,38,4
837,17,23,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->no_symptoms-->severe,severe-->moderately_severe-->severe-->no_symptoms-->severe,11,4
838,18,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->moderate,severe-->moderately_severe-->severe-->followup_sensitivity-->moderate,22,4
839,18,23,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_sensitivity-->severe,severe-->moderately_severe-->severe-->followup_sensitivity-->severe,5,4
840,19,22,"rgba(255,128,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->moderate,severe-->moderately_severe-->severe-->followup_efficiency-->moderate,26,4
841,19,23,"rgba(255,0,0,0.2)",severe-->moderately_severe-->severe-->followup_efficiency-->severe,severe-->moderately_severe-->severe-->followup_efficiency-->severe,11,4
842,20,24,"rgba(192,192,192,0.2)",severe-->moderately_severe-->severe-->inconclusive-->inconclusive,severe-->moderately_severe-->severe-->inconclusive-->inconclusive,2,4
843,20,24,"rgba(192,192,192,0.2)",severe-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,severe-->moderately_severe-->inconclusive-->inconclusive-->inconclusive,10,4
844,17,23,"rgba(255,0,0,0.2)",severe-->severe-->mild-->no_symptoms-->severe,severe-->severe-->mild-->no_symptoms-->severe,4,4
845,18,23,"rgba(255,0,0,0.2)",severe-->severe-->mild-->followup_sensitivity-->severe,severe-->severe-->mild-->followup_sensitivity-->severe,1,4
846,17,23,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->no_symptoms-->severe,severe-->severe-->moderate-->no_symptoms-->severe,15,4
847,18,23,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->followup_sensitivity-->severe,severe-->severe-->moderate-->followup_sensitivity-->severe,6,4
848,19,23,"rgba(255,0,0,0.2)",severe-->severe-->moderate-->followup_efficiency-->severe,severe-->severe-->moderate-->followup_efficiency-->severe,2,4
849,20,24,"rgba(192,192,192,0.2)",severe-->severe-->moderate-->inconclusive-->inconclusive,severe-->severe-->moderate-->inconclusive-->inconclusive,1,4
850,17,23,"rgba(255,0,0,0.2)",severe-->severe-->severe-->no_symptoms-->severe,severe-->severe-->severe-->no_symptoms-->severe,54,4
851,18,23,"rgba(255,0,0,0.2)",severe-->severe-->severe-->followup_sensitivity-->severe,severe-->severe-->severe-->followup_sensitivity-->severe,21,4
852,19,23,"rgba(255,0,0,0.2)",severe-->severe-->severe-->followup_efficiency-->severe,severe-->severe-->severe-->followup_efficiency-->severe,53,4
853,20,24,"rgba(192,192,192,0.2)",severe-->severe-->severe-->inconclusive-->inconclusive,severe-->severe-->severe-->inconclusive-->inconclusive,2,4
854,20,24,"rgba(192,192,192,0.2)",severe-->severe-->inconclusive-->inconclusive-->inconclusive,severe-->severe-->inconclusive-->inconclusive-->inconclusive,10,4
855,20,24,"rgba(192,192,192,0.2)",severe-->inconclusive-->inconclusive-->inconclusive-->inconclusive,severe-->inconclusive-->inconclusive-->inconclusive-->inconclusive,25,4
